2020_01_08_16_41_10_1114349181 : -----------------------------------------
2020_01_08_16_41_10_1114349181 : https://finance.forumactif.com
2020_01_08_16_41_10_1114349181 : https://ichimokuscanner.000webhostapp.com
2020_01_08_16_41_10_1114349181 : Email: investdatasystems@yahoo.com
2020_01_08_16_41_10_1114349181 : -----------------------------------------
2020_01_08_16_41_10_1114349181 : Starting IchimokuUltimateScannerEA2020 5.3
2020_01_08_16_41_11_1114350195 : Running mode : Run Only Once.
2020_01_08_16_41_11_1114350288 : EURUSD : PREV japanese candlestick HAS CROSSED OVER kumo in M1 --- ASK/BUY = 1.11194 --- BID/SELL = 1.11192 --- KIJUN = 1.11221500
2020_01_08_16_41_11_1114350491 : EURUSD : PREV japanese candlestick HAS CROSSED UNDER kumo in M3 --- ASK/BUY = 1.11194 --- BID/SELL = 1.11192 --- KIJUN = 1.11200000
2020_01_08_16_42_20_1114419787 : USDTRY : PREV japanese candlestick IS UNDER kumo in H2 --- ASK/BUY = 5.95954 --- BID/SELL = 5.95895 --- KIJUN = 5.96403000
2020_01_08_16_42_21_1114419989 : USDTRY : PREV japanese candlestick IS OVER kumo in H4 --- ASK/BUY = 5.95944 --- BID/SELL = 5.95895 --- KIJUN = 5.96403000
2020_01_08_16_42_21_1114419989 : USDTRY : CURR japanese candlestick IS OVER kumo in H4 --- ASK/BUY = 5.95944 --- BID/SELL = 5.95895 --- KIJUN = 5.96403000
2020_01_08_16_42_21_1114420099 : USDTRY : PREV japanese candlestick IS OVER kumo in H6 --- ASK/BUY = 5.95944 --- BID/SELL = 5.95895 --- KIJUN = 5.96375500
2020_01_08_16_42_21_1114420099 : USDTRY : CURR japanese candlestick IS OVER kumo in H6 --- ASK/BUY = 5.95944 --- BID/SELL = 5.95895 --- KIJUN = 5.96375500
2020_01_08_16_42_21_1114420192 : USDTRY : PREV japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 5.95944 --- BID/SELL = 5.95895 --- KIJUN = 5.95825000
2020_01_08_16_42_21_1114420192 : USDTRY : CURR japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 5.95944 --- BID/SELL = 5.95895 --- KIJUN = 5.95825000
2020_01_08_16_42_21_1114420286 : USDTRY : PREV japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 5.95944 --- BID/SELL = 5.95895 --- KIJUN = 5.94686000
2020_01_08_16_42_21_1114420286 : USDTRY : CURR japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 5.95944 --- BID/SELL = 5.95895 --- KIJUN = 5.94686000
2020_01_08_16_42_21_1114420395 : USDTRY : PREV japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 5.95944 --- BID/SELL = 5.95895 --- KIJUN = 5.85958500
2020_01_08_16_42_21_1114420395 : USDTRY : CURR japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 5.95944 --- BID/SELL = 5.95895 --- KIJUN = 5.85958500
2020_01_08_16_42_21_1114420395 : *
2020_01_08_16_42_21_1114420598 : XAGUSD : PREV japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 18.323 --- BID/SELL = 18.318 --- KIJUN = 18.35950000
2020_01_08_16_42_21_1114420598 : XAGUSD : CURR japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 18.323 --- BID/SELL = 18.318 --- KIJUN = 18.35950000
2020_01_08_16_42_21_1114420691 : XAGUSD : PREV japanese candlestick IS OVER kumo in M3 --- ASK/BUY = 18.323 --- BID/SELL = 18.318 --- KIJUN = 18.31300000
2020_01_08_16_42_21_1114420691 : XAGUSD : CURR japanese candlestick IS OVER kumo in M3 --- ASK/BUY = 18.323 --- BID/SELL = 18.318 --- KIJUN = 18.31300000
2020_01_08_16_42_21_1114420801 : XAGUSD : PREV japanese candlestick IS UNDER kumo in M4 --- ASK/BUY = 18.323 --- BID/SELL = 18.318 --- KIJUN = 18.29250000
2020_01_08_16_42_21_1114420801 : XAGUSD : CURR japanese candlestick IS UNDER kumo in M4 --- ASK/BUY = 18.323 --- BID/SELL = 18.318 --- KIJUN = 18.29250000
2020_01_08_16_42_22_1114420894 : XAGUSD : PREV japanese candlestick IS UNDER kumo in M5 --- ASK/BUY = 18.323 --- BID/SELL = 18.318 --- KIJUN = 18.30350000
2020_01_08_16_42_22_1114420894 : XAGUSD : CURR japanese candlestick IS UNDER kumo in M5 --- ASK/BUY = 18.323 --- BID/SELL = 18.318 --- KIJUN = 18.30350000
2020_01_08_16_42_22_1114420988 : XAGUSD : PREV japanese candlestick IS UNDER kumo in M6 --- ASK/BUY = 18.323 --- BID/SELL = 18.318 --- KIJUN = 18.30550000
2020_01_08_16_42_22_1114420988 : XAGUSD : CURR japanese candlestick IS UNDER kumo in M6 --- ASK/BUY = 18.323 --- BID/SELL = 18.318 --- KIJUN = 18.30550000
2020_01_08_16_42_22_1114421097 : XAGUSD : PREV japanese candlestick IS UNDER kumo in M10 --- ASK/BUY = 18.323 --- BID/SELL = 18.318 --- KIJUN = 18.31150000
2020_01_08_16_42_22_1114421097 : XAGUSD : CURR japanese candlestick IS UNDER kumo in M10 --- ASK/BUY = 18.323 --- BID/SELL = 18.318 --- KIJUN = 18.31150000
2020_01_08_16_42_22_1114421191 : XAGUSD : PREV japanese candlestick IS UNDER kumo in M12 --- ASK/BUY = 18.323 --- BID/SELL = 18.32 --- KIJUN = 18.32600000
2020_01_08_16_42_22_1114421191 : XAGUSD : CURR japanese candlestick IS UNDER kumo in M12 --- ASK/BUY = 18.323 --- BID/SELL = 18.32 --- KIJUN = 18.32600000
2020_01_08_16_42_22_1114421300 : XAGUSD : PREV japanese candlestick IS UNDER kumo in M15 --- ASK/BUY = 18.323 --- BID/SELL = 18.32 --- KIJUN = 18.34150000
2020_01_08_16_42_22_1114421300 : XAGUSD : CURR japanese candlestick IS UNDER kumo in M15 --- ASK/BUY = 18.323 --- BID/SELL = 18.32 --- KIJUN = 18.34150000
2020_01_08_16_42_22_1114421393 : XAGUSD : PREV japanese candlestick IS UNDER kumo in M30 --- ASK/BUY = 18.323 --- BID/SELL = 18.32 --- KIJUN = 18.40750000
2020_01_08_16_42_22_1114421393 : XAGUSD : CURR japanese candlestick IS UNDER kumo in M30 --- ASK/BUY = 18.323 --- BID/SELL = 18.32 --- KIJUN = 18.40750000
2020_01_08_16_42_22_1114421503 : XAGUSD : PREV japanese candlestick IS OVER kumo in H1 --- ASK/BUY = 18.323 --- BID/SELL = 18.32 --- KIJUN = 18.46200000
2020_01_08_16_42_22_1114421503 : XAGUSD : CURR japanese candlestick IS OVER kumo in H1 --- ASK/BUY = 18.323 --- BID/SELL = 18.32 --- KIJUN = 18.46200000
2020_01_08_16_42_22_1114421596 : XAGUSD : PREV japanese candlestick IS OVER kumo in H2 --- ASK/BUY = 18.323 --- BID/SELL = 18.32 --- KIJUN = 18.40350000
2020_01_08_16_42_22_1114421596 : XAGUSD : CURR japanese candlestick IS OVER kumo in H2 --- ASK/BUY = 18.323 --- BID/SELL = 18.32 --- KIJUN = 18.40350000
2020_01_08_16_42_22_1114421705 : XAGUSD : PREV japanese candlestick IS OVER kumo in H3 --- ASK/BUY = 18.323 --- BID/SELL = 18.319 --- KIJUN = 18.40350000
2020_01_08_16_42_22_1114421705 : XAGUSD : CURR japanese candlestick IS OVER kumo in H3 --- ASK/BUY = 18.323 --- BID/SELL = 18.319 --- KIJUN = 18.40350000
2020_01_08_16_42_22_1114421799 : XAGUSD : PREV japanese candlestick IS OVER kumo in H4 --- ASK/BUY = 18.323 --- BID/SELL = 18.319 --- KIJUN = 18.37150000
2020_01_08_16_42_22_1114421799 : XAGUSD : CURR japanese candlestick IS OVER kumo in H4 --- ASK/BUY = 18.323 --- BID/SELL = 18.319 --- KIJUN = 18.37150000
2020_01_08_16_42_23_1114421908 : XAGUSD : PREV japanese candlestick IS OVER kumo in H6 --- ASK/BUY = 18.323 --- BID/SELL = 18.319 --- KIJUN = 18.31950000
2020_01_08_16_42_23_1114421908 : XAGUSD : CURR japanese candlestick IS OVER kumo in H6 --- ASK/BUY = 18.323 --- BID/SELL = 18.319 --- KIJUN = 18.31950000
2020_01_08_16_42_23_1114422002 : XAGUSD : PREV japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 18.323 --- BID/SELL = 18.319 --- KIJUN = 18.30200000
2020_01_08_16_42_23_1114422002 : XAGUSD : CURR japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 18.323 --- BID/SELL = 18.319 --- KIJUN = 18.30200000
2020_01_08_16_42_23_1114422111 : XAGUSD : PREV japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 18.323 --- BID/SELL = 18.319 --- KIJUN = 17.88050000
2020_01_08_16_42_23_1114422111 : XAGUSD : CURR japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 18.323 --- BID/SELL = 18.319 --- KIJUN = 17.88050000
2020_01_08_16_42_23_1114422205 : XAGUSD : PREV japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 18.323 --- BID/SELL = 18.319 --- KIJUN = 17.69300000
2020_01_08_16_42_23_1114422205 : XAGUSD : CURR japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 18.323 --- BID/SELL = 18.319 --- KIJUN = 17.69300000
2020_01_08_16_42_23_1114422205 : *
2020_01_08_16_42_23_1114422517 : XAUUSD : PREV japanese candlestick IS UNDER kumo in M1 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.96 --- KIJUN = 1575.10000000
2020_01_08_16_42_23_1114422517 : XAUUSD : CURR japanese candlestick IS UNDER kumo in M1 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.96 --- KIJUN = 1575.10000000
2020_01_08_16_42_23_1114422610 : XAUUSD : CURR japanese candlestick IS UNDER kumo in M2 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.96 --- KIJUN = 1575.10000000
2020_01_08_16_42_23_1114422610 : XAUUSD : PREV japanese candlestick HAS CROSSED UNDER kumo in M2 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.96 --- KIJUN = 1575.10000000
2020_01_08_16_42_23_1114422704 : XAUUSD : CURR japanese candlestick IS UNDER kumo in M3 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.96 --- KIJUN = 1573.45500000
2020_01_08_16_42_23_1114422704 : XAUUSD : PREV japanese candlestick HAS CROSSED UNDER kumo in M3 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.96 --- KIJUN = 1573.45500000
2020_01_08_16_42_23_1114422813 : XAUUSD : PREV japanese candlestick IS UNDER kumo in M4 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.96 --- KIJUN = 1573.23000000
2020_01_08_16_42_23_1114422813 : XAUUSD : CURR japanese candlestick IS UNDER kumo in M4 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.96 --- KIJUN = 1573.23000000
2020_01_08_16_42_24_1114422907 : XAUUSD : PREV japanese candlestick IS UNDER kumo in M5 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.96 --- KIJUN = 1574.08000000
2020_01_08_16_42_24_1114422907 : XAUUSD : CURR japanese candlestick IS UNDER kumo in M5 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.96 --- KIJUN = 1574.08000000
2020_01_08_16_42_24_1114423016 : XAUUSD : PREV japanese candlestick IS UNDER kumo in M6 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.96 --- KIJUN = 1574.08000000
2020_01_08_16_42_24_1114423016 : XAUUSD : CURR japanese candlestick IS UNDER kumo in M6 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.96 --- KIJUN = 1574.08000000
2020_01_08_16_42_24_1114423109 : XAUUSD : PREV japanese candlestick IS UNDER kumo in M10 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.96 --- KIJUN = 1575.55500000
2020_01_08_16_42_24_1114423109 : XAUUSD : CURR japanese candlestick IS UNDER kumo in M10 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.96 --- KIJUN = 1575.55500000
2020_01_08_16_42_24_1114423219 : XAUUSD : PREV japanese candlestick IS UNDER kumo in M12 --- ASK/BUY = 1572.05 --- BID/SELL = 1571.96 --- KIJUN = 1576.92500000
2020_01_08_16_42_24_1114423219 : XAUUSD : CURR japanese candlestick IS UNDER kumo in M12 --- ASK/BUY = 1572.05 --- BID/SELL = 1571.96 --- KIJUN = 1576.92500000
2020_01_08_16_42_24_1114423312 : XAUUSD : PREV japanese candlestick IS UNDER kumo in M15 --- ASK/BUY = 1572.05 --- BID/SELL = 1571.96 --- KIJUN = 1577.76500000
2020_01_08_16_42_24_1114423312 : XAUUSD : CURR japanese candlestick IS UNDER kumo in M15 --- ASK/BUY = 1572.05 --- BID/SELL = 1571.96 --- KIJUN = 1577.76500000
2020_01_08_16_42_24_1114423421 : XAUUSD : PREV japanese candlestick IS UNDER kumo in M30 --- ASK/BUY = 1572.05 --- BID/SELL = 1571.96 --- KIJUN = 1581.74000000
2020_01_08_16_42_24_1114423421 : XAUUSD : CURR japanese candlestick IS UNDER kumo in M30 --- ASK/BUY = 1572.05 --- BID/SELL = 1571.96 --- KIJUN = 1581.74000000
2020_01_08_16_42_24_1114423515 : XAUUSD : PREV japanese candlestick IS OVER kumo in H1 --- ASK/BUY = 1572.05 --- BID/SELL = 1571.96 --- KIJUN = 1587.62500000
2020_01_08_16_42_24_1114423515 : XAUUSD : CURR japanese candlestick IS OVER kumo in H1 --- ASK/BUY = 1572.05 --- BID/SELL = 1571.96 --- KIJUN = 1587.62500000
2020_01_08_16_42_24_1114423609 : XAUUSD : PREV japanese candlestick IS OVER kumo in H2 --- ASK/BUY = 1572.05 --- BID/SELL = 1571.96 --- KIJUN = 1583.30000000
2020_01_08_16_42_24_1114423609 : XAUUSD : CURR japanese candlestick IS OVER kumo in H2 --- ASK/BUY = 1572.05 --- BID/SELL = 1571.96 --- KIJUN = 1583.30000000
2020_01_08_16_42_24_1114423718 : XAUUSD : PREV japanese candlestick IS OVER kumo in H3 --- ASK/BUY = 1572.09 --- BID/SELL = 1571.97 --- KIJUN = 1576.14000000
2020_01_08_16_42_24_1114423718 : XAUUSD : CURR japanese candlestick IS OVER kumo in H3 --- ASK/BUY = 1572.09 --- BID/SELL = 1571.97 --- KIJUN = 1576.14000000
2020_01_08_16_42_24_1114423811 : XAUUSD : PREV japanese candlestick IS OVER kumo in H4 --- ASK/BUY = 1572.09 --- BID/SELL = 1571.96 --- KIJUN = 1565.52500000
2020_01_08_16_42_24_1114423811 : XAUUSD : CURR japanese candlestick IS OVER kumo in H4 --- ASK/BUY = 1572.09 --- BID/SELL = 1571.96 --- KIJUN = 1565.52500000
2020_01_08_16_42_25_1114423921 : XAUUSD : PREV japanese candlestick IS OVER kumo in H6 --- ASK/BUY = 1572.06 --- BID/SELL = 1571.97 --- KIJUN = 1561.06000000
2020_01_08_16_42_25_1114423921 : XAUUSD : CURR japanese candlestick IS OVER kumo in H6 --- ASK/BUY = 1572.06 --- BID/SELL = 1571.97 --- KIJUN = 1561.06000000
2020_01_08_16_42_25_1114424014 : XAUUSD : PREV japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.96 --- KIJUN = 1557.04500000
2020_01_08_16_42_25_1114424014 : XAUUSD : CURR japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.96 --- KIJUN = 1557.04500000
2020_01_08_16_42_25_1114424123 : XAUUSD : PREV japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.98 --- KIJUN = 1542.31500000
2020_01_08_16_42_25_1114424123 : XAUUSD : CURR japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.98 --- KIJUN = 1542.31500000
2020_01_08_16_42_25_1114424217 : XAUUSD : PREV japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.98 --- KIJUN = 1532.65500000
2020_01_08_16_42_25_1114424217 : XAUUSD : CURR japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 1572.07 --- BID/SELL = 1571.98 --- KIJUN = 1532.65500000
2020_01_08_16_42_25_1114424217 : *
2020_01_08_16_42_25_1114424326 : XPDUSD : PREV japanese candlestick IS OVER kumo in M1 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1319.95000000
2020_01_08_16_42_25_1114424326 : XPDUSD : CURR japanese candlestick IS OVER kumo in M1 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1319.95000000
2020_01_08_16_42_25_1114424420 : XPDUSD : PREV japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1319.70000000
2020_01_08_16_42_25_1114424420 : XPDUSD : CURR japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1319.70000000
2020_01_08_16_42_25_1114424513 : XPDUSD : PREV japanese candlestick IS OVER kumo in M3 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1319.40000000
2020_01_08_16_42_25_1114424513 : XPDUSD : CURR japanese candlestick IS OVER kumo in M3 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1319.40000000
2020_01_08_16_42_26_1114425215 : XPDUSD : PREV japanese candlestick IS OVER kumo in M30 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1319.60000000
2020_01_08_16_42_26_1114425215 : XPDUSD : CURR japanese candlestick IS OVER kumo in M30 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1319.60000000
2020_01_08_16_42_26_1114425325 : XPDUSD : PREV japanese candlestick IS OVER kumo in H1 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1319.60000000
2020_01_08_16_42_26_1114425325 : XPDUSD : CURR japanese candlestick IS OVER kumo in H1 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1319.60000000
2020_01_08_16_42_26_1114425418 : XPDUSD : PREV japanese candlestick IS OVER kumo in H2 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1319.60000000
2020_01_08_16_42_26_1114425527 : XPDUSD : PREV japanese candlestick IS OVER kumo in H3 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1319.60000000
2020_01_08_16_42_26_1114425527 : XPDUSD : CURR japanese candlestick IS OVER kumo in H3 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1319.60000000
2020_01_08_16_42_26_1114425621 : XPDUSD : PREV japanese candlestick IS OVER kumo in H4 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1318.30000000
2020_01_08_16_42_26_1114425621 : XPDUSD : CURR japanese candlestick IS OVER kumo in H4 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1318.30000000
2020_01_08_16_42_26_1114425730 : XPDUSD : PREV japanese candlestick IS OVER kumo in H6 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1310.80000000
2020_01_08_16_42_26_1114425730 : XPDUSD : CURR japanese candlestick IS OVER kumo in H6 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1310.80000000
2020_01_08_16_42_27_1114425824 : XPDUSD : PREV japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1310.80000000
2020_01_08_16_42_27_1114425824 : XPDUSD : CURR japanese candlestick IS OVER kumo in H8 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1310.80000000
2020_01_08_16_42_27_1114425917 : XPDUSD : PREV japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1294.90000000
2020_01_08_16_42_27_1114425917 : XPDUSD : CURR japanese candlestick IS OVER kumo in H12 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1294.90000000
2020_01_08_16_42_27_1114426027 : XPDUSD : PREV japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1278.65000000
2020_01_08_16_42_27_1114426027 : XPDUSD : CURR japanese candlestick IS OVER kumo in D1 --- ASK/BUY = 1330.9 --- BID/SELL = 1320.9 --- KIJUN = 1278.65000000
2020_01_08_16_42_27_1114426027 : *
2020_01_08_16_42_27_1114426120 : XPTUSD : PREV japanese candlestick IS OVER kumo in M1 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 801.65000000
2020_01_08_16_42_27_1114426120 : XPTUSD : CURR japanese candlestick IS OVER kumo in M1 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 801.65000000
2020_01_08_16_42_27_1114426229 : XPTUSD : PREV japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 801.20000000
2020_01_08_16_42_27_1114426229 : XPTUSD : CURR japanese candlestick IS OVER kumo in M2 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 801.20000000
2020_01_08_16_42_27_1114426323 : XPTUSD : PREV japanese candlestick IS UNDER kumo in M3 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 800.75000000
2020_01_08_16_42_27_1114426323 : XPTUSD : CURR japanese candlestick IS UNDER kumo in M3 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 800.75000000
2020_01_08_16_42_27_1114426432 : XPTUSD : PREV japanese candlestick IS UNDER kumo in M4 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 801.55000000
2020_01_08_16_42_27_1114426432 : XPTUSD : CURR japanese candlestick IS UNDER kumo in M4 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 801.55000000
2020_01_08_16_42_27_1114426526 : XPTUSD : PREV japanese candlestick IS UNDER kumo in M5 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 801.55000000
2020_01_08_16_42_27_1114426526 : XPTUSD : CURR japanese candlestick IS UNDER kumo in M5 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 801.55000000
2020_01_08_16_42_27_1114426635 : XPTUSD : PREV japanese candlestick IS UNDER kumo in M6 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 801.55000000
2020_01_08_16_42_27_1114426635 : XPTUSD : CURR japanese candlestick IS UNDER kumo in M6 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 801.55000000
2020_01_08_16_42_27_1114426729 : XPTUSD : PREV japanese candlestick IS UNDER kumo in M10 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 801.55000000
2020_01_08_16_42_27_1114426729 : XPTUSD : CURR japanese candlestick IS UNDER kumo in M10 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 801.55000000
2020_01_08_16_42_28_1114426822 : XPTUSD : PREV japanese candlestick IS UNDER kumo in M12 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 801.75000000
2020_01_08_16_42_28_1114426822 : XPTUSD : CURR japanese candlestick IS UNDER kumo in M12 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 801.75000000
2020_01_08_16_42_28_1114426931 : XPTUSD : PREV japanese candlestick IS UNDER kumo in M15 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 804.00000000
2020_01_08_16_42_28_1114426931 : XPTUSD : CURR japanese candlestick IS UNDER kumo in M15 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 804.00000000
2020_01_08_16_42_28_1114427025 : XPTUSD : PREV japanese candlestick IS UNDER kumo in M30 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 804.00000000
2020_01_08_16_42_28_1114427025 : XPTUSD : CURR japanese candlestick IS UNDER kumo in M30 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 804.00000000
2020_01_08_16_42_28_1114427134 : XPTUSD : PREV japanese candlestick IS UNDER kumo in H1 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 804.70000000
2020_01_08_16_42_28_1114427134 : XPTUSD : CURR japanese candlestick IS UNDER kumo in H1 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 804.70000000
2020_01_08_16_42_28_1114427228 : XPTUSD : PREV japanese candlestick IS UNDER kumo in H2 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 811.70000000
2020_01_08_16_42_28_1114427228 : XPTUSD : CURR japanese candlestick IS UNDER kumo in H2 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 811.70000000
2020_01_08_16_42_28_1114427337 : XPTUSD : PREV japanese candlestick IS UNDER kumo in H3 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 811.85000000
2020_01_08_16_42_28_1114427337 : XPTUSD : CURR japanese candlestick IS UNDER kumo in H3 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 811.85000000
2020_01_08_16_42_28_1114427431 : XPTUSD : PREV japanese candlestick IS UNDER kumo in H4 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 813.95000000
2020_01_08_16_42_28_1114427431 : XPTUSD : CURR japanese candlestick IS UNDER kumo in H4 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 813.95000000
2020_01_08_16_42_28_1114427540 : XPTUSD : PREV japanese candlestick IS UNDER kumo in H6 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 813.95000000
2020_01_08_16_42_28_1114427540 : XPTUSD : CURR japanese candlestick IS UNDER kumo in H6 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 813.95000000
2020_01_08_16_42_28_1114427633 : XPTUSD : PREV japanese candlestick IS UNDER kumo in H8 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 813.95000000
2020_01_08_16_42_28_1114427633 : XPTUSD : CURR japanese candlestick IS UNDER kumo in H8 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 813.95000000
2020_01_08_16_42_29_1114427836 : XPTUSD : PREV japanese candlestick IS UNDER kumo in D1 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 806.95000000
2020_01_08_16_42_29_1114427836 : XPTUSD : CURR japanese candlestick IS UNDER kumo in D1 --- ASK/BUY = 802.9 --- BID/SELL = 802.0 --- KIJUN = 806.95000000
2020_01_08_16_42_29_1114427836 : *
2020_01_08_16_42_29_1114427930 : XNGUSD : PREV japanese candlestick IS UNDER kumo in M1 --- ASK/BUY = 2.139 --- BID/SELL = 2.136 --- KIJUN = 2.14200000
2020_01_08_16_42_29_1114427930 : XNGUSD : CURR japanese candlestick IS UNDER kumo in M1 --- ASK/BUY = 2.139 --- BID/SELL = 2.136 --- KIJUN = 2.14200000
2020_01_08_16_42_29_1114428039 : XNGUSD : PREV japanese candlestick IS UNDER kumo in M2 --- ASK/BUY = 2.139 --- BID/SELL = 2.136 --- KIJUN = 2.14800000
